LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,'default payment next month'
0.171717,0,0.333333,0.666667,0.189655,0.2,0.2,0.2,0.2,0.1,0.2,0.186754,0.103582,0.091644,0.170288,0.082575,0.147576,0.005724,0.001187,0.003348,0.003129,0.030479,0.321564,0
0.141414,0,0.166667,0.666667,0.137931,0.2,0.2,0.2,0.2,0.2,0.2,0.150602,0.072266,0.091419,0.169821,0.091195,0.145485,0.00229,0.001781,0.001674,0.000849,0.001407,0.001892,0
0.020202,1,0.5,0.333333,0.603448,0.2,0.2,0.4,0.4,0.2,0.2,0.160755,0.089756,0.100124,0.183118,0.105345,0.158642,0.010303,0.000594,0,0.001454,0.002488,0.001782,0
0.272727,1,0.333333,0.333333,0.534483,0.2,0.2,0.2,0.2,0.2,0.2,0.191354,0.114052,0.113856,0.206695,0.129212,0.179228,0.002298,0.001192,0.001529,0.002266,0.003186,0.002612,0
0.121212,1,0.333333,0.666667,0.137931,0.4,0.4,0.2,0.2,0.2,0.1,0.298802,0.214828,0.166174,0.288356,0.21837,0.25027,0,0.001959,0.00279,0.004473,0.304786,0.006978,0
0.040404,1,0.166667,0.666667,0.086207,0.3,0,0,0,0,0,0.146503,0.066203,0.086335,0.160121,0.08063,0.135658,0,0,0,0,0,0,0
0.333333,1,0.333333,0.666667,0.172414,0.7,0.6,0.6,0.5,0.4,0.2,0.668295,0.618342,0.400769,0.521917,0.382588,0.357833,0.003434,0,0,0.00161,0.010128,0.544733,1
0.090909,0,0.166667,0.666667,0.206897,0.4,0.2,0.2,0.2,0.2,0.2,0.236184,0.164475,0.141515,0.255798,0.18055,0.226138,0.004465,0.003562,0.004352,0.006602,0.039857,0.007093,1
0.030303,1,0.5,0.333333,0.344828,0.3,0.4,0.4,0.4,0.4,0.2,0.164267,0.086085,0.098303,0.181911,0.103063,0.156259,0.001717,0.000891,0.002232,0,0.001927,0.001892,0
0.191919,1,0.166667,0.333333,0.344828,0.1,0.1,0.1,0.1,0.1,0.1,0.15053,0.07453,0.088288,0.165346,0.090893,0.14187,0.010023,0.002101,0.00617,0.016638,0.016163,0.00603,0
0.010101,1,0.166667,0.666667,0.051724,0.3,0.1,0.1,0.1,0,0.1,0.146519,0.067659,0.086619,0.160138,0.080648,0.137022,0.001735,0.000297,0,0,0.003517,0,0
0.020202,1,0.333333,0.666667,0.362069,0.5,0.4,0.4,0.2,0.1,0.1,0.148493,0.069113,0.087907,0.161673,0.092584,0.147298,0.001145,0.000007,0,0.019383,0.002579,0,1
0.222222,0,0.333333,0.666667,0.155172,0.1,0.2,0.1,0.2,0.2,0.2,0.154594,0.073618,0.191648,0.341239,0.26682,0.304411,0.004579,0.113875,0.01116,0.012882,0.018756,0.015132,0
0.444444,0,0.166667,0.333333,0.37931,0.4,0.4,0,0,0,0,0.147404,0.06622,0.086345,0.160138,0.080648,0.135674,0,0,0,0,0,0,0
0.171717,0,0.333333,0.333333,0.241379,0.2,0.2,0.2,0.2,0.2,0.2,0.231253,0.139007,0.129016,0.23496,0.161062,0.210085,0.003892,0.001722,0.003348,0.004992,0.007502,0.013808,0
0.010101,0,0.5,0.333333,0.603448,0.3,0.4,0.2,0.2,0.4,0.4,0.154276,0.074269,0.093657,0.174358,0.095241,0.150197,0,0.002969,0.002232,0,0.004689,0,1
0.20202,0,0.166667,0.333333,0.534483,0.2,0.2,0.2,0.1,0.1,0.1,0.18628,0.102798,0.10794,0.170631,0.08904,0.145027,0.002053,0.004894,0.013392,0.013742,0.02579,0.014187,0
0.040404,0,0.333333,0.666667,0.327586,0.2,0.2,0.2,0.2,0.2,0.2,0.184398,0.096767,0.113028,0.167216,0.089905,0.135515,0.011448,0.01248,0.001674,0.004831,0.002837,0.014943,0
0.080808,1,0.333333,0.666667,0.189655,0,0,0,0,0,0,0.147026,0.06622,0.086345,0.160138,0.080648,0.135674,0.00018,0,0,0,0,0,0
0.010101,0,0.166667,0.666667,0.206897,0.2,0.2,0.2,0.4,0.2,0.2,0.160781,0.082477,0.096587,0.176799,0.098519,0.152004,0.001471,0.001306,0,0.00161,0.002345,0.000946,0
0.060606,0,0.333333,0.666667,0.344828,0.4,0.4,0.4,0.5,0.5,0.4,0.17727,0.101983,0.108452,0.199989,0.121651,0.175528,0.004007,0.002078,0.003348,0,0.009378,0.003783,1
0.252525,1,0.333333,0.333333,0.293103,0.1,0.1,0.1,0.1,0.2,0.2,0.147308,0.069025,0.09201,0.163979,0.081391,0.136609,0.003383,0.006127,0.004551,0,0.002438,0.003261,0
0.151515,0,0.333333,0.333333,0.775862,0.4,0.4,0.4,0.4,0.4,0.4,0.206489,0.132211,0.125243,0.227715,0.153122,0.202624,0.003892,0.001781,0.002902,0.004187,0.00633,0.005296,1
0.151515,0,0.5,0.333333,0.327586,0.2,0.2,0.2,0.2,0.2,0.2,0.279651,0.210837,0.171982,0.308777,0.237962,0.276929,0.008013,0.004453,0.006705,0.008882,0.014093,0.011366,0
0.020202,1,0.333333,0.333333,0.206897,0.1,0.1,0.1,0.1,0.1,0.1,0.146864,0.066591,0.086559,0.160505,0.081035,0.135674,0.000446,0.000232,0.000435,0.000628,0,0.001475,0
0.30303,1,0.333333,0.666667,0.068966,0,0,0,0,0,0,0.148774,0.075999,0.093206,0.168209,0.08242,0.136121,0.01181,0.00742,0.009575,0.002878,0.001168,0.005711,0
0.020202,0,0.333333,0.666667,0.034483,0.2,0.2,0.2,0.2,0.2,0.2,0.17045,0.093158,0.102287,0.188084,0.110067,0.162633,0.00229,0.000847,0.001441,0.001657,0.002881,0.001038,0
0.494949,1,0.333333,0.333333,0.5,0,0.1,0.1,0.1,0.1,0.1,0.161548,0.14857,0.115537,0.187099,0.099627,0.135674,0.099598,0.031582,0.031943,0.030821,0,0.03823,0
0.171717,1,0.166667,0.333333,0.327586,0.2,0.1,0.2,0.2,0.2,0.2,0.177033,0.086285,0.092537,0.165505,0.086591,0.069258,0.026174,0.000673,0.001116,0.00161,0,0.300757,0
0.171717,0,0.333333,0.666667,0.224138,0,0,0,0,0,0,0.146505,0.066205,0.086336,0.160938,0.080648,0.135674,0,0,0.000966,0,0,0,0
0.090909,1,0.333333,0.666667,0.034483,0.2,0.2,0.2,0.2,0.2,0.2,0.184046,0.107412,0.110747,0.20319,0.135101,0.186062,0.001946,0.001034,0.002232,0.016103,0.004748,0.004067,0
0.010101,0,0.166667,0.666667,0.275862,0.2,0.2,0.2,0.2,0.2,0.2,0.205452,0.130051,0.124515,0.176123,0.097828,0.151571,0.002652,0.001531,0.000676,0.001011,0.001522,0.001178,1
0.010101,0,0.5,0.333333,0.137931,0.2,0.2,0.2,0.2,0.2,0.2,0.159417,0.081707,0.095891,0.176952,0.098236,0.160157,0.00229,0.000804,0.002358,0.00161,0.002345,0.001892,0
0.121212,0,0.166667,0.666667,0.137931,0.2,0.2,0.2,0.2,0.2,0.2,0.258876,0.182104,0.145939,0.24431,0.170904,0.216366,0.006855,0.002707,0.003683,0.005651,0.008206,0.00646,0
0.181818,0,0.5,0.333333,0.396552,0.1,0.4,0.1,0.4,0.1,0.2,0.146777,0.066497,0.086664,0.160412,0.081225,0.135935,0,0.000346,0,0.000937,0,0.00055,0
0.191919,1,0.333333,0.333333,0.362069,0.1,0.1,0.1,0.1,0.1,0.1,0.146808,0.066833,0.086666,0.160703,0.081129,0.135674,0.000738,0.000348,0.00067,0.000781,0,0,0
0.151515,1,0.333333,0.333333,0.396552,0.3,0.1,0.2,0.2,0.2,0,0.146519,0.071555,0.089896,0.166355,0.080648,0.135674,0.006435,0.000594,0.000147,0,0,0,0
0.020202,1,0.5,0.333333,0.241379,0.3,0.4,0.2,0.2,0.2,0.2,0.172731,0.093602,0.102693,0.187906,0.110683,0.160663,0,0.001009,0.001897,0.002415,0.003517,0.002837,0
0.393939,1,0.166667,0.666667,0.172414,0.1,0.1,0.1,0.2,0.2,0.2,0.151805,0.068688,0.147265,0.315527,0.210283,0.250998,0.002976,0.065879,0.122762,0.032206,0.136713,0.017083,0
0.424242,0,0.166667,0.666667,0.224138,0.2,0.2,0.2,0.2,0.2,0.2,0.515231,0.469311,0.325088,0.516747,0.307289,0.344792,0.018322,0.010697,0.017862,0.014501,0.021131,0.015151,0
0.090909,1,0.166667,0.666667,0.258621,0.2,0.2,0.4,0.2,0.2,0.4,0.155963,0.076683,0.089524,0.163551,0.086155,0.140445,0.002696,0,0.000558,0.003221,0,0.001892,0
0.10101,0,0.333333,0.333333,0.310345,0.2,0.2,0.2,0.2,0.2,0.2,0.195016,0.117984,0.116738,0.213154,0.136655,0.186621,0.00229,0.001306,0.002455,0.003461,0.005088,0.003783,0
0.20202,0,0,0.666667,0.413793,0,0,0,0,0,0,0.148787,0.071776,0.086911,0.16088,0.084118,0.138705,0.006701,0.000613,0.000879,0.005741,0.007906,0.029094,0
0.10101,1,0.166667,0.333333,0.275862,0.1,0.1,0.2,0.2,0.2,0.2,0.148829,0.11768,0.117804,0.207631,0.128336,0.13872,0.06216,0.003919,0.000446,0.006441,0.004152,0,1
0.040404,0,0.333333,0.666667,0.37931,0.2,0.2,0.2,0.2,0.2,0.2,0.191432,0.114196,0.113503,0.197836,0.090967,0.143796,0.002214,0.001138,0.00279,0.000805,0.001172,0.001892,0
0.040404,1,0.5,0.666667,0.5,0,0,0,0.1,0.2,0.2,0.189685,0.11394,0.114565,0.169052,0.090228,0.14453,0.002613,0.001425,0.010561,0.000564,0.000828,0.00069,0
0.393939,1,0.5,0.333333,0.068966,0.2,0.1,0.1,0.1,0.1,0.1,0.157642,0.06713,0.088796,0.173582,0.082597,0.136535,0.001097,0.002651,0.015928,0.003164,0.002246,0.012115,0
0.494949,0,0.166667,0.666667,0.275862,0.1,0.2,0.2,0.2,0.1,0.1,0.170571,0.078107,0.090308,0.162194,0.086965,0.140355,0.008304,0.001311,0.000012,0.010309,0.012271,0.005484,0
0.020202,0,0.333333,0.666667,0.224138,0.2,0.2,0.2,0.2,0.2,0.1,0.171308,0.093978,0.102406,0.178824,0.095316,0.136037,0.001939,0.000712,0.009706,0.003221,0.002345,0.005219,0
0.070707,1,0.333333,0.666667,0.517241,0.2,0.2,0.2,0.2,0.2,0.1,0.217404,0.107303,0.097884,0.172273,0.080433,0.176987,0.001603,0.000891,0.001116,0,0.109488,0.003216,1
0.353535,1,0.166667,0.666667,0.155172,0.1,0.1,0.2,0.2,0.1,0.1,0.167513,0.109793,0.130787,0.211065,0.132549,0.1654,0.069987,0.04738,0.04689,0.08649,0.077542,0.226048,0
0.020202,0,0.333333,0.333333,0.482759,0.2,0.2,0.4,0.4,0.2,0.2,0.157894,0.081416,0.095378,0.175107,0.096735,0.150692,0.004224,0.000594,0,0.000948,0.001772,0.002837,0
0.191919,1,0.333333,0.333333,0.5,0,0.1,0.2,0.2,0.1,0.2,0.14954,0.072522,0.090423,0.169778,0.085983,0.142443,0.007601,0.000609,0.011438,0.008663,0.011723,0.004277,0
0.060606,1,0.333333,0.333333,0.12069,0.2,0.2,0.2,0.4,0.2,0.2,0.160704,0.080932,0.093283,0.170692,0.091538,0.14637,0.001717,0.001781,0,0.003221,0.004689,0,0
0.040404,1,0.166667,0,0.413793,0.1,0.1,0,0,0.1,0.4,0.15071,0.06622,0.086345,0.160138,0.085488,0.139839,0,0,0,0.00786,0,0,0
0.383838,1,0.166667,0.666667,0.155172,0.2,0.2,0.2,0.2,0.2,0.2,0.153289,0.074287,0.08859,0.167996,0.088195,0.14288,0.00347,0.001193,0.007254,0.003221,0.002345,0.001892,0
0.20202,0,0.5,0.666667,0.465517,0.2,0.2,0.2,0.2,0.1,0.1,0.324223,0.262568,0.138145,0.159816,0.081301,0.137254,0.013138,0.002172,0,0.00161,0.00422,0.02651,0
0.070707,1,0.333333,0.666667,0.051724,0.2,0.2,0.2,0.2,0.2,0.2,0.215437,0.140956,0.128635,0.222992,0.10207,0.144079,0.004007,0.002375,0.003107,0.003031,0.002345,0.000864,0
0.313131,0,0.333333,0.666667,0.12069,0.2,0.2,0.2,0.2,0.2,0.2,0.187565,0.111241,0.11317,0.208078,0.132559,0.183741,0.00229,0.001187,0.003348,0.004831,0.003908,0.003819,0
0.131313,1,0.166667,0.666667,0.068966,0.5,0.4,0.2,0.2,0.2,0.2,0.165626,0.079527,0.091881,0.244185,0.138437,0.175753,0,0.001187,0.09263,0.004831,0.075024,0.003783,1
0.191919,1,0.166667,0.666667,0.224138,0.3,0,0,0.1,0.4,0.4,0.146519,0.06622,0.086345,0.160465,0.080843,0.138296,0,0,0.000387,0,0.006377,0,1
0.292929,1,0.333333,0.333333,0.224138,0.3,0.4,0.2,0.2,0.2,0.1,0.152228,0.070802,0.09011,0.167719,0.082335,0.138298,0,0.002377,0.002232,0,0.006846,0.004317,1
0.252525,0,0.166667,0.333333,0.155172,0.1,0.2,0.1,0.1,0.1,0.1,0.170746,0.082432,0.093665,0.160231,0.080746,0.290358,0.011468,0.007916,0.00011,0.000159,0.403499,0.056771,0
0.080808,1,0.333333,0.333333,0.189655,0.3,0.1,0.1,0.1,0.1,0.1,0.146519,0.066527,0.086345,0.162512,0.082285,0.135674,0.00037,0,0.002812,0.002659,0,0,0
0.313131,1,0.5,0.333333,0.534483,0,0,0,0,0,0,0.147094,0.068194,0.086464,0.160138,0.082983,0.135674,0.002381,0.000129,0,0.003792,0,0,0
0.151515,0,0.333333,0.333333,0.206897,0.2,0.2,0.2,0.2,0.4,0.2,0.237036,0.166377,0.146953,0.275397,0.200344,0.247253,0.005151,0.003681,0.01674,0,0.011723,0.007188,0
0.222222,0,0.5,0.333333,0.413793,0.2,0.2,0.2,0.2,0.2,0.2,0.32627,0.263832,0.184381,0.322887,0.254229,0.29486,0.011448,0.003876,0.006696,0.010467,0.016412,0.018916,0
0.070707,0,0.5,0.333333,0.224138,0.1,0.1,0.2,0.2,0.1,0.2,0.151097,0.076478,0.091106,0.171055,0.086571,0.140957,0.012393,0.002187,0.005618,0.009631,0.006787,0.007167,0
0.040404,1,0.5,0.333333,0.362069,0.2,0.2,0.2,0.2,0.2,0.2,0.191757,0.114285,0.108938,0.188779,0.11106,0.163234,0.002391,0.0013,0.001228,0.002047,0.002963,0.005255,0
0.010101,0,0.333333,0.666667,0.051724,0.2,0.2,0.4,0.2,0.2,0.2,0.159455,0.082559,0.095482,0.176129,0.097834,0.15234,0.003263,0,0.000681,0.001014,0.003517,0,0
0.080808,1,0.333333,0.333333,0.12069,0.2,0.2,0.2,0.2,0.2,0.2,0.199341,0.118685,0.119633,0.215639,0.128095,0.178846,0.003265,0.009309,0.008664,0.002715,0.004068,0.002871,0
0.010101,1,0.333333,0.333333,0.12069,0.1,0.1,0.2,0.2,0.2,0.2,0.147779,0.0758,0.09459,0.175201,0.098935,0.152595,0.011555,0.005937,0.001729,0.004831,0.001852,0.001892,0
0.040404,1,0.166667,0.666667,0.017241,0.2,0.2,0.2,0.2,0.2,0.2,0.153598,0.072751,0.090807,0.168392,0.089529,0.13947,0.00128,0.00081,0.001116,0.000311,0.000209,0.000102,0
0.242424,1,0.166667,0.666667,0.5,0.3,0,0.1,0.1,0.1,0.1,0.146519,0.06622,0.08642,0.161029,0.081022,0.135674,0,0.000082,0.001056,0.000607,0,0,0
0.090909,1,0.166667,0.666667,0.534483,0.3,0.4,0.4,0.4,0.4,0.4,0.158631,0.079513,0.094161,0.172312,0.09301,0.145515,0.001832,0.000891,0,0.001127,0,0.002175,1
0.222222,1,0.166667,0.666667,0.224138,0.1,0.4,0.1,0.1,0.4,0.1,0.147322,0.066781,0.08641,0.160796,0.081028,0.16513,0,0.000594,0.001116,0,0.078541,0.005675,1
0.111111,0,0.5,0.666667,0.12069,0.1,0.5,0.4,0.1,0.1,0.1,0.148143,0.067787,0.086559,0.160505,0.080928,0.135577,0,0,0.000435,0.000454,0,0.005839,1
0.222222,1,0.166667,0.666667,0.137931,0.2,0.2,0.2,0.2,0.2,0.2,0.176595,0.097351,0.104005,0.235289,0.139037,0.173688,0.002862,0.001785,0.057788,0.003261,0.003657,0.001413,0
0.020202,0,0.333333,0.666667,0.206897,0.2,0.2,0.2,0.2,0.2,0.2,0.173284,0.093854,0.102814,0.18846,0.107132,0.148109,0.00182,0.000872,0.001037,0.002037,0.002077,0.000125,0
0.171717,1,0.333333,0.666667,0.465517,0.1,0.4,0.1,0.1,0.1,0.1,0.149276,0.067225,0.086559,0.161764,0.081035,0.137687,0,0.000232,0.001926,0.000628,0.005252,0.033079,0
0.040404,1,0.166667,0.666667,0.103448,0.1,0.2,0.2,0.2,0.1,0.1,0.162116,0.082154,0.093453,0.17959,0.101124,0.137947,0.001771,0.00475,0.008928,0.033253,0.005929,0,0
0.030303,0,0.166667,0.333333,0.224138,0.1,0.1,0.1,0.1,0.1,0.1,0.152729,0.073245,0.090942,0.167207,0.0881,0.143871,0.008493,0.004977,0.008376,0.012101,0.021382,0.01169,0
0.010101,0,0.166667,0.666667,0.103448,0.2,0.2,0.2,0.2,0.2,0.2,0.163759,0.08421,0.096635,0.178731,0.096143,0.149832,0.00144,0.000834,0.001562,0.000643,0.001416,0.004729,0
0.020202,0,0.333333,0.333333,0.413793,0.1,0.1,0.1,0.1,0.1,0.1,0.146864,0.066591,0.086559,0.160505,0.080648,0.136375,0.000446,0.000232,0.000435,0,0.001829,0,0
0.444444,1,0.166667,0.666667,0.293103,0.2,0.1,0.1,0.1,0.1,0,0.14777,0.067245,0.086398,0.161785,0.080648,0.135674,0.001236,0.000058,0.001952,0,0,0,1
0.474747,0,0.166667,0.333333,0.275862,0.2,0.2,0.2,0.2,0.2,0.4,0.562695,0.511954,0.333508,0.510386,0.467536,0.480646,0.021186,0.011463,0.015104,0.04509,0.000033,0.021881,0
0.040404,1,0.333333,0.333333,0.310345,0.3,0.4,0.4,0.4,0.2,0.2,0.170494,0.091242,0.102335,0.18685,0.109388,0.162648,0,0.002078,0,0.001771,0.003517,0.002081,1
0.020202,0,0.333333,0.333333,0.224138,0.4,0.2,0.2,0.2,0.2,0.4,0.170728,0.090565,0.101017,0.185669,0.109023,0.16183,0.002003,0.001069,0.001248,0.003382,0.002579,0,0
0.141414,1,0.5,0.666667,0.293103,0.3,0,0.1,0.4,0.4,0.4,0.147925,0.067487,0.091531,0.164741,0.091735,0.141688,0.001533,0.005617,0,0.010792,0.000038,0.01559,0
0.060606,0,0.5,0.333333,0.431034,0.2,0.2,0.2,0.2,0.4,0.4,0.168062,0.090277,0.101001,0.187394,0.108584,0.162692,0.001619,0.001044,0.003348,0,0.005861,0,0
0.040404,0,0.333333,0.666667,0.241379,0.2,0.2,0.2,0.2,0.2,0.2,0.162898,0.084649,0.097928,0.180634,0.10288,0.156401,0.001717,0.001187,0.001116,0.00161,0.002345,0.002276,0
0.141414,0,0.166667,0.333333,0.586207,0.2,0.2,0.2,0.2,0.2,0.2,0.272973,0.203381,0.168364,0.300523,0.158272,0.204431,0.005953,0.004275,0.005357,0.004396,0.006447,0.005296,0
0.010101,1,0.333333,0.666667,0.155172,0.4,0.2,0.2,0.2,0.2,0.2,0.160675,0.082673,0.096417,0.177699,0.099581,0.152952,0.001832,0.000951,0.001004,0.001449,0.001491,0.001407,1
0.141414,1,0.333333,0.666667,0.155172,0.3,0,0,0,0.1,0.4,0.146519,0.06622,0.086345,0.160138,0.080914,0.13578,0,0,0,0.000432,0,0.014754,0
0.171717,0,0.5,0,0.103448,0,0,0,0,0,0,0.146828,0.067413,0.086947,0.160367,0.080968,0.135813,0.001442,0.000655,0.000271,0.00052,0.000363,0.000395,1
0.060606,1,0.333333,0.333333,0.12069,0.3,0.5,0.4,0.4,0.4,0.2,0.172921,0.095504,0.103177,0.19014,0.111592,0.164468,0.002061,0.000356,0.002232,0,0.003517,0.002837,1
0.151515,1,0.333333,0.333333,0.172414,0,0,0,0,0,0,0.146731,0.06622,0.086345,0.160138,0.082082,0.136057,0,0,0,0.002329,0.000999,0,0
0.070707,0,0.5,0.333333,0.534483,0.1,0.2,0.2,0.2,0.2,0.2,0.178252,0.083797,0.096988,0.179506,0.10173,0.154959,0.001717,0.000891,0.001674,0.001655,0.002054,0.002741,0
0.050505,1,0.333333,0.333333,0.37931,0.2,0.2,0.2,0.2,0.2,0.2,0.196987,0.122207,0.11914,0.19491,0.118014,0.170378,0.003297,0.001468,0.001475,0.0022,0.003643,0.00259,0
0.040404,1,0.5,0.666667,0.672414,0.2,0.2,0.2,0.2,0.2,0.2,0.174096,0.096954,0.101472,0.186609,0.109096,0.161259,0.00201,0.000858,0.001108,0.001657,0.002471,0.001848,0
0.20202,1,0.333333,0.666667,0.37931,0.2,0.2,0.2,0.2,0.2,0.2,0.30665,0.23882,0.174178,0.290461,0.192071,0.236319,0.007557,0.003019,0.004561,0.006795,0.064952,0.138083,0
0.161616,0,0.166667,0.666667,0.103448,0.2,0.2,0.2,0.2,0.2,0.2,0.259698,0.191142,0.159417,0.283479,0.213561,0.258828,0.006446,0.003022,0.00551,0.008121,0.011776,0.022583,0
0.10101,0,0.5,0.666667,0.086207,0.2,0.2,0.2,0.2,0.2,0.2,0.15553,0.077581,0.090827,0.170401,0.094037,0.150258,0.00229,0.001187,0.003348,0.004831,0.007034,0.003783,0
0.464646,1,0.333333,0.333333,0.568966,0.3,0.4,0.2,0.2,0.2,0.2,0.463822,0.39961,0.28327,0.50631,0.451741,0.478228,0,0.007738,0.016517,0.023122,0.032582,0.027286,0
0.020202,0,0.333333,0.666667,0.086207,0.2,0.2,0.2,0.2,0.4,0.2,0.170402,0.089667,0.100083,0.185011,0.106291,0.16064,0.005609,0.001187,0.002344,0,0.005861,0.00348,0
0.494949,0,0.166667,0.333333,0.396552,0.1,0.1,0.1,0.1,0.2,0.1,0.23577,0.066569,0.09473,0.172313,0.155677,0.19644,0.00042,0.009887,0.084981,0.109013,0.15851,0.13609,0
0.040404,0,0.333333,0.666667,0.017241,0.2,0.2,0.2,0.2,0.2,0.2,0.190366,0.10657,0.105813,0.178768,0.100409,0.153461,0.001954,0.000784,0.000767,0.001135,0.001901,0.001653,0
0.040404,0,0.333333,0.333333,0.172414,0.1,0.1,0.4,0.4,0,0,0.147802,0.068678,0.086767,0.160138,0.080648,0.135674,0.002965,0,0,0,0,0,0
0.10101,1,0.333333,0.333333,0.344828,0.2,0.2,0.2,0.2,0.2,0.2,0.307776,0.242404,0.178678,0.281868,0.130058,0.180871,0.00695,0.00301,0.003752,0.002826,0.004689,0.003783,0
0.040404,0,0.5,0.666667,0.431034,0.2,0.2,0.2,0.2,0.2,0.1,0.151777,0.071387,0.087697,0.162513,0.080647,0.135824,0.001209,0.000594,0.000064,0,0.000394,0.001895,0
0.151515,1,0.333333,0.666667,0.103448,0.2,0.2,0.2,0.2,0.2,0.2,0.23555,0.140807,0.1304,0.197662,0.121451,0.135674,0.004121,0.002197,0.001897,0.003221,0,0,0
0.121212,0,0.166667,0.666667,0.068966,0.1,0.1,0.1,0.1,0.2,0.2,0.158332,0.072031,0.087753,0.168592,0.123943,0.156855,0.00703,0.001527,0.010055,0.068823,0.013089,0.000726,0
0.070707,0,0.5,0.333333,0.172414,0.4,0.2,0.2,0.4,0.2,0.2,0.171451,0.120726,0.120118,0.216439,0.142063,0.195073,0.034343,0.002969,0,0.004831,0.011723,0.009458,1
0.040404,1,0.5,0.666667,0.086207,0.2,0.2,0.2,0.2,0.2,0.2,0.178364,0.091567,0.100197,0.18557,0.108162,0.161155,0.001946,0.001187,0.003348,0.002415,0.002813,0.002149,0
0.010101,1,0.166667,0.333333,0.275862,0.3,0,0.1,0.4,0.4,0,0.146419,0.066113,0.092322,0.169947,0.080405,0.135454,0.001803,0.006531,0,0,0,0.009647,1
0.141414,1,0.166667,0.666667,0.103448,0,0,0,0,0,0,0.151121,0.067823,0.086335,0.163902,0.082907,0.136691,0.001933,0,0.004479,0.003668,0.002654,0.00893,0
0.181818,1,0.5,0.333333,0.344828,0.1,0.1,0.1,0.1,0.1,0.1,0.148877,0.066187,0.088281,0.163782,0.085078,0.135663,0,0.002115,0.004318,0.007195,0.000028,0.008607,0
0.353535,0,0.166667,0.333333,0.241379,0.1,0.1,0.1,0.1,0.1,0.2,0.149827,0.068137,0.089078,0.160138,0.08558,0.140144,0.002311,0.002956,0,0.00801,0,0.136801,0
0.020202,1,0.333333,0.333333,0.293103,0.2,0.2,0.2,0.2,0.2,0.4,0.163958,0.086171,0.098467,0.181624,0.106203,0.159366,0.001889,0.001009,0.001562,0.005403,0.002687,0,0
0.292929,0,0.333333,0.666667,0.293103,0.3,0.1,0.2,0.2,0.2,0.2,0.15117,0.068584,0.088279,0.166124,0.08566,0.135274,0.004579,0.001187,0.003348,0,0,0,0
0.131313,1,0.5,0.333333,0.465517,0.2,0.2,0.1,0.2,0.2,0.2,0.273633,0.06622,0.162698,0.248049,0.174109,0.222864,0,0.082569,0.004758,0.005436,0.01002,0.008767,0
0.353535,1,0.333333,0.333333,0.310345,0.3,0,0,0,0,0,0.146519,0.06622,0.086345,0.160138,0.080648,0.135674,0,0,0,0,0,0,1
0.040404,1,0.5,0.333333,0.310345,0.2,0.2,0.2,0.2,0.2,0.2,0.190387,0.111971,0.112489,0.178911,0.096209,0.148046,0.002366,0.001781,0.001307,0.003221,0.004689,0.004729,0
0.040404,0,0.333333,0.333333,0.189655,0.3,0,0.1,0.1,0.1,0.2,0.136303,0.064384,0.090364,0.162822,0.086935,0.138469,0.011448,0.005937,0.00878,0.010209,0.007034,0.004195,0
0.292929,1,0.333333,0.666667,0.189655,0.2,0.2,0.2,0.2,0.2,0.2,0.27003,0.18299,0.147152,0.253604,0.1638,0.200584,0.006869,0.002672,0.003906,0.004831,0.007034,0.014187,0
0.191919,0,0.166667,0.666667,0.172414,0.2,0.2,0.2,0.2,0.2,0.2,0.318499,0.253506,0.188627,0.285747,0.213155,0.256102,0.010303,0.004432,0.005262,0.007736,0.012053,0.010025,0
0.292929,1,0.333333,0.666667,0.155172,0,0,0,0,0,0.1,0.147271,0.067027,0.086811,0.160938,0.081491,0.138989,0.000973,0.000505,0.000949,0.001369,0.010278,0.017932,1
0.040404,1,0.333333,0.666667,0.258621,0.2,0.2,0.2,0.2,0.2,0.4,0.2299,0.111427,0.109603,0.178576,0.100772,0.153145,0.00229,0.000891,0.001116,0.002899,0,0.001892,1
0.232323,1,0.333333,0.333333,0.12069,0.1,0.1,0.1,0.1,0,0,0.147797,0.068643,0.086755,0.160138,0.080648,0.135674,0.002923,0.000444,0,0,0,0.00245,0
0.171717,0,0.333333,0.333333,0.431034,0,0,0,0,0,0,0.146864,0.06924,0.086773,0.160138,0.080648,0.135674,0.003643,0.000463,0,0,0,0,1
0.141414,0,0.333333,0.666667,0.189655,0.4,0.4,0,0,0.1,0.4,0.22658,0.06622,0.086345,0.160138,0.217836,0.253114,0,0,0,0.222794,0,0.009836,1
0.020202,1,0.5,0.333333,0.137931,0.3,0.4,0.4,0.4,0.4,0.4,0.158168,0.078243,0.094601,0.173798,0.096018,0.14925,0,0.001725,0,0.002232,0,0.001135,0
0.484848,1,0.333333,0.333333,0.172414,0.2,0.2,0.2,0.2,0.2,0.2,0.363817,0.292287,0.210439,0.360236,0.280627,0.283963,0.011556,0.005855,0.007874,0.009966,0.01183,0.009626,0
0.343434,1,0.166667,0.666667,0.431034,0.1,0.1,0.1,0,0,0,0.151273,0.077779,0.086345,0.160138,0.080648,0.135674,0.014054,0,0,0,0,0,0
